Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGamePPR,FantasyPointsPPR
101,11063,Emmanuel Sanders,NO,WR,14,0,0,0,12,0,61,726,5,0,0,0,0,11.8,164.8
102,18983,James Conner,PIT,RB,13,0,0,0,721,6,35,215,0,0,0,0,0,12.7,164.6
103,20768,Myles Gaskin,MIA,RB,10,0,0,0,584,3,41,388,2,0,0,0,0,16.4,164.2
103,14005,T.Y. Hilton,IND,WR,15,0,0,0,0,0,56,762,5,0,0,0,0,10.9,164.2
105,16771,Todd Gurley II,ATL,RB,15,0,0,0,678,9,25,164,0,0,0,0,0,10.9,163.2
106,17961,Sterling Shepard,NYG,WR,12,0,0,0,49,1,66,656,3,0,0,0,0,13.5,162.5
107,19207,Tim Patrick,DEN,WR,15,0,0,0,0,0,51,742,6,0,0,0,0,10.7,161.2
108,20880,Gardner Minshew II,JAX,QB,9,2259,16,5,153,1,1,0,0,0,0,0,0,17.9,160.66
109,18052,Blake Martinez,NYG,ILB,16,0,0,0,0,0,0,0,0,3,1,2,1,10,160.3
110,19565,Younghoe Koo,ATL,K,15,0,0,0,0,0,0,0,0,0,0,0,0,10.7,160
110,20033,Jason Sanders,MIA,K,16,0,0,0,0,0,0,0,0,0,0,0,0,10,160
112,17967,Joe Schobert,JAX,ILB,16,0,0,0,0,0,0,0,0,2.5,3,2,0,10,159.7
113,19853,Mike Gesicki,MIA,TE,15,0,0,0,0,0,53,703,6,0,0,0,0,10.6,159.3
114,18956,Zach Cunningham,HOU,OLB,16,0,0,0,0,0,0,0,0,3,0,1,0,9.9,159.1
115,14916,Giovani Bernard,CIN,RB,16,0,0,0,416,3,47,355,3,0,0,0,0,9.9,158.1
116,21692,Jerry Jeudy,DEN,WR,16,0,0,0,0,0,52,856,3,0,0,0,0,9.8,157.6
117,21697,Laviska Shenault Jr.,JAX,WR,14,0,0,0,91,0,58,600,5,0,0,1,0,11.2,157.1
118,17926,Jaylon Smith,DAL,ILB,16,0,0,0,0,0,0,0,0,1.5,1,1,3,9.8,156.65
119,19238,Taysom Hill,NO,QB,16,928,4,2,457,8,8,98,1,0,0,0,0,9.8,156.62
120,8283,Ryan Fitzpatrick,MIA,QB,9,2091,13,8,151,2,1,0,0,0,0,0,0,17.1,153.74
121,18811,Mitchell Trubisky,CHI,QB,10,2055,16,8,195,1,0,0,0,0,0,0,0,15.4,153.7
121,18914,Mike Williams,LAC,WR,15,0,0,0,1,0,48,756,5,0,1,0,0,10.2,153.7
123,19816,DJ Chark Jr.,JAX,WR,13,0,0,0,0,0,53,706,5,0,0,0,0,11.8,153.6
124,21961,Darnell Mooney,CHI,WR,16,0,0,0,20,0,61,631,4,0,0,0,0,9.5,152.1
125,19989,Daniel Carlson,LV,K,16,0,0,0,0,0,0,0,0,0,0,0,0,9.5,152
126,19852,Darius Leonard,IND,OLB,14,0,0,0,0,0,0,0,0,3,0,3,2,10.8,151.6
127,17983,Deion Jones,ATL,ILB,16,0,0,0,0,0,0,0,0,4.5,2,2,1,9.5,151.35
128,14,Indianapolis Colts,IND,DST,16,0,0,0,0,0,0,0,0,40,15,14,11,9.4,151
129,28,Pittsburgh Steelers,PIT,DST,16,0,0,0,0,0,0,0,0,56,18,12,10,9.4,150
130,19514,Keelan Cole,JAX,WR,16,0,0,0,2,0,55,642,5,0,0,0,0,9.3,149.4
131,10974,Rob Gronkowski,TB,TE,16,0,0,0,0,0,45,623,7,0,0,0,0,9.3,149.3
131,20753,Noah Fant,DEN,TE,15,0,0,0,0,0,62,673,3,0,0,0,0,10,149.3
133,19843,Hayden Hurst,ATL,TE,16,0,0,0,0,0,56,571,6,0,0,0,0,9.3,149.1
134,22108,Tyler Bass,BUF,K,16,0,0,0,0,0,0,0,0,0,0,0,0,9.3,149
134,32,Los Angeles Rams,LAR,DST,16,0,0,0,0,0,0,0,0,53,14,11,8,9.3,149
136,14534,Bobby Wagner,SEA,ILB,16,0,0,0,0,0,0,0,0,3,0,0,1,9.2,146.9
137,19920,Dalton Schultz,DAL,TE,16,0,0,0,0,0,63,615,4,0,0,0,0,9.2,146.5
138,19815,Christian Kirk,ARI,WR,14,0,0,0,3,0,48,621,6,0,0,0,0,10.5,146.4
139,13291,Julio Jones,ATL,WR,9,0,0,0,0,0,51,771,3,0,0,0,0,16.2,146.1
140,17975,Hunter Henry,LAC,TE,14,0,0,0,0,0,60,613,4,0,0,0,0,10.4,145.3
141,14375,Lavonte David,TB,ILB,16,0,0,0,0,0,0,0,0,1.5,1,3,2,9.1,145
142,20941,Devin Singletary,BUF,RB,16,0,0,0,687,2,38,269,0,0,0,0,0,9,143.6
142,11488,Jimmy Graham,CHI,TE,16,0,0,0,0,0,50,456,8,0,0,0,0,9,143.6
144,19273,Eric Wilson,MIN,OLB,16,0,0,0,0,0,0,0,0,3,3,1,2,9,143.45
145,18909,Haason Reddick,ARI,OLB,16,0,0,0,0,0,0,0,0,12.5,0,5,0,9,143.35
146,36,Baltimore Ravens,BAL,DST,16,0,0,0,0,0,0,0,0,39,10,25,13,8.9,143
147,20876,Jakobi Meyers,NE,WR,14,43,2,0,9,0,59,729,0,0,0,0,0,10.2,142.52
148,20360,Jeff Wilson Jr.,SF,RB,11,0,0,0,600,7,13,133,3,0,0,0,0,12.9,142.3
149,16451,Eric Ebron,PIT,TE,15,0,0,0,0,0,56,558,5,0,0,0,0,9.5,141.8
150,14697,Greg Zuerlein,DAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0,8.8,141
150,22112,Rodrigo Blankenship,IND,K,16,0,0,0,0,0,0,0,0,0,0,0,0,8.8,141
150,20943,Darius Slayton,NYG,WR,16,0,0,0,-1,0,50,751,3,0,0,0,0,8.8,141
150,18912,Evan Engram,NYG,TE,16,0,0,0,26,1,63,654,1,0,0,0,0,8.8,141
154,14860,Jordan Poyer,BUF,SS,16,0,0,0,0,0,0,0,0,2,2,2,0,8.8,140.4
155,18990,Jonnu Smith,TEN,TE,15,0,0,0,4,1,41,448,8,0,0,0,0,9.3,140.2
156,19882,Jerome Baker,MIA,LB,16,0,0,0,0,0,0,0,0,7,0,2,0,8.7,139.95
157,19891,Fred Warner,SF,ILB,16,0,0,0,0,0,0,0,0,1,2,1,2,8.7,139.6
158,64,Miami Dolphins,MIA,DST,16,0,0,0,0,0,0,0,0,41,18,17,10,8.7,139
159,20007,Foyesade Oluokun,ATL,ILB,15,0,0,0,0,0,0,0,0,3,2,2,1,9.3,138.9
160,21921,Jeremy Chinn,CAR,S,15,0,0,0,29,0,0,0,0,1,1,2,2,9.2,138.5
161,8750,Ryan Succop,TB,K,16,0,0,0,0,0,0,0,0,0,0,0,0,8.6,138
162,19976,Marquez Valdes-Scantling,GB,WR,16,0,0,0,13,0,33,690,6,0,0,0,0,8.6,137.3
163,17145,Neville Hewitt,NYJ,ILB,16,0,0,0,0,0,0,0,0,2,0,0,1,8.6,136.9
163,21735,Gabriel Davis,BUF,WR,16,0,0,0,0,0,35,599,7,0,0,0,0,8.6,136.9
163,19172,Zach Pascal,IND,WR,16,0,0,0,0,0,44,629,5,0,0,0,0,8.6,136.9
166,12841,Andy Dalton,DAL,QB,11,2169,14,8,114,0,1,-3,0,0,0,0,0,12.4,136.86
167,18927,Budda Baker,ARI,FS,15,0,0,0,0,0,0,0,0,2,2,1,0,9.1,136.8
168,21982,Patrick Queen,BAL,LB,16,0,0,0,0,0,0,0,0,3,1,2,2,8.5,136.7
169,18996,Wayne Gallman II,NYG,RB,15,0,0,0,682,6,21,114,0,0,0,0,0,9.1,136.6
170,15071,Latavius Murray,NO,RB,15,0,0,0,656,4,23,176,1,0,0,0,0,9.1,136.2
171,14688,Justin Tucker,BAL,K,16,0,0,0,0,0,0,0,0,0,0,0,0,8.5,136
172,18055,Dak Prescott,DAL,QB,5,1856,9,4,93,3,1,11,1,0,0,0,0,27.1,135.64
173,13810,Demario Davis,NO,OLB,16,0,0,0,0,0,0,0,0,4,0,0,0,8.5,135.6
174,21677,Tua Tagovailoa,MIA,QB,10,1814,11,5,109,3,0,0,0,0,0,0,0,13.5,135.46
175,16618,Aaron Donald,LAR,DT,16,0,0,0,0,0,0,0,0,13.5,0,4,1,8.5,135.4
176,16883,Za'Darius Smith,GB,OLB,16,0,0,0,0,0,0,0,0,12.5,0,3,2,8.4,134.15
177,19812,Sam Darnold,NYJ,QB,12,2208,9,11,217,2,0,0,0,0,0,0,0,11.2,134.02
178,19705,Greg Ward,PHI,WR,16,15,0,0,-4,0,53,419,6,0,0,0,0,8.3,133.1
179,18803,Leonard Fournette,TB,RB,13,0,0,0,367,6,36,233,0,0,0,0,0,10.2,132
180,20924,Hunter Renfrow,LV,WR,16,0,0,0,0,0,56,656,2,0,0,0,0,8.2,131.6
181,19073,Harrison Butker,KC,K,16,0,0,0,0,0,0,0,0,0,0,0,0,8.2,131
182,17085,Alex Singleton,PHI,OLB,16,0,0,0,0,0,0,0,0,2,1,0,2,8.2,130.8
183,20798,Darrell Henderson Jr.,LAR,RB,15,0,0,0,624,5,16,159,1,0,0,0,0,8.7,130.3
184,16301,Cairo Santos,CHI,K,16,0,0,0,0,0,0,0,0,0,0,0,0,8.1,130
185,18923,Jamal Adams,SEA,SS,12,0,0,0,0,0,0,0,0,9.5,0,1,0,10.8,129.95
185,18917,Marlon Humphrey,BAL,CB,15,0,0,0,0,0,0,0,0,2.5,1,8,0,8.7,129.95
187,19318,Kendrick Bourne,SF,WR,15,0,0,0,0,0,49,667,2,0,0,0,0,8.6,129.7
188,18807,Myles Garrett,CLE,DE,14,0,0,0,0,0,0,0,0,12,0,4,2,9.2,129.3
189,20239,Gus Edwards,BAL,RB,16,0,0,0,723,6,9,129,0,0,0,1,0,8,128.2
189,18032,Tyler Higbee,LAR,TE,15,0,0,0,1,0,44,521,5,0,0,0,0,8.5,128.2
191,14996,Brandon McManus,DEN,K,15,0,0,0,0,0,0,0,0,0,0,0,0,8.5,128
191,18478,Wil Lutz,NO,K,16,0,0,0,0,0,0,0,0,0,0,0,0,8,128
193,17081,Tyrell Adams,HOU,LB,16,0,0,0,0,0,0,0,0,2,0,2,1,8,127.5
194,8534,Jared Cook,NO,TE,15,0,0,0,0,0,37,504,7,0,0,0,0,8.5,127.4
195,18995,Jamaal Williams,GB,RB,14,0,0,0,505,2,31,236,1,0,0,0,0,9.1,127.1
196,97,Washington Football Team,WAS,DST,16,0,0,0,0,0,0,0,0,47,16,14,7,7.9,127
197,9196,Malcolm Jenkins,NO,SS,16,0,0,0,0,0,0,0,0,2.5,3,1,1,7.9,126.5
198,16510,Jerick McKinnon,SF,RB,16,0,0,0,319,5,33,253,1,0,0,0,0,7.9,126.2
199,18215,Ka'imi Fairbairn,HOU,K,16,0,0,0,0,0,0,0,0,0,0,0,0,7.9,126
200,17933,DeForest Buckner,IND,DT,15,0,0,0,0,0,0,0,0,9.5,0,2,1,8.4,125.8
201,16767,Leonard Williams,NYG,DE,16,0,0,0,0,0,0,0,0,11.5,0,0,1,7.9,125.65
202,12247,Jason Pierre-Paul,TB,OLB,16,0,0,0,0,0,0,0,0,9.5,2,4,2,7.8,125.2
203,19063,George Kittle,SF,TE,8,0,0,0,17,0,48,634,2,0,0,0,0,15.6,125.1
204,17215,Jason Myers,SEA,K,16,0,0,0,0,0,0,0,0,0,0,0,0,7.8,125
205,4807,Adrian Peterson,DET,RB,16,0,0,0,604,7,12,101,0,0,0,0,0,7.8,124.5
206,19017,Josh Reynolds,LAR,WR,16,0,0,0,5,0,52,618,2,0,0,0,0,7.8,124.3
207,17925,Myles Jack,JAX,OLB,14,0,0,0,0,0,0,0,0,1,1,1,2,8.9,124.1
208,10333,Graham Gano,NYG,K,16,0,0,0,0,0,0,0,0,0,0,0,0,7.8,124
209,19873,Jessie Bates III,CIN,FS,16,0,0,0,0,0,0,0,0,0,3,1,0,7.7,123.5
210,19287,Kenny Moore II,IND,CB,16,0,0,0,0,0,0,0,0,2,4,2,0,7.6,122.1
210,20788,Mecole Hardman,KC,WR,16,0,0,0,31,0,41,560,4,0,0,0,0,7.6,122.1
212,21519,Joey Slye,CAR,K,16,0,0,0,0,0,0,0,0,0,0,0,0,7.6,122
212,69,New Orleans Saints,NO,DST,16,0,0,0,0,0,0,0,0,45,18,7,8,7.6,122
214,18089,Rashard Higgins,CLE,WR,13,0,0,0,0,0,37,599,4,0,0,0,0,9.3,120.9
215,20912,Tony Pollard,DAL,RB,16,0,0,0,435,4,28,192,1,0,0,0,0,7.5,120.7
216,16035,Malcolm Butler,TEN,CB,16,0,0,0,0,0,0,0,0,0,4,0,0,7.5,120
217,21052,Brian Burns,CAR,DE,15,0,0,0,0,0,0,0,0,9,0,3,0,7.9,118.8
217,19120,David Moore,SEA,WR,16,0,0,0,61,0,35,417,6,0,0,0,0,7.4,118.8
219,17991,Vonn Bell,CIN,SS,16,0,0,0,0,0,0,0,0,0,0,3,2,7.4,118.5
220,20956,Montez Sweat,WAS,DE,16,0,0,0,0,0,0,0,0,9,1,2,0,7.4,118.2
221,20715,Alexander Johnson,DEN,ILB,16,0,0,0,0,0,0,0,0,1,0,2,0,7.4,118
221,37,Buffalo Bills,BUF,DST,16,0,0,0,0,0,0,0,0,38,15,15,11,7.4,118
223,16845,Jordan Hicks,ARI,ILB,16,0,0,0,0,0,0,0,0,0,1,0,0,7.3,117.5
224,11056,Antonio Brown,TB,WR,8,0,0,0,-2,0,45,483,4,0,0,0,0,14.6,117.1
225,95,Tampa Bay Buccaneers,TB,DST,16,0,0,0,0,0,0,0,0,48,15,15,10,7.3,117
226,16056,James White,NE,RB,14,0,0,0,121,2,49,375,1,0,0,0,0,8.3,116.6
227,18023,Justin Simmons,DEN,FS,16,0,0,0,0,0,0,0,0,0,5,0,1,7.3,116.5
228,19863,Dallas Goedert,PHI,TE,11,0,0,0,0,0,46,524,3,0,0,0,0,10.6,116.4
229,19330,Nick Mullens,SF,QB,10,2437,12,12,8,0,0,0,0,0,0,0,0,11.6,116.28
230,16323,Khalil Mack,CHI,OLB,16,0,0,0,0,0,0,0,0,9,1,3,2,7.2,115.9
230,20762,Travis Fulgham,PHI,WR,13,0,0,0,0,0,38,539,4,0,0,0,0,8.9,115.9
232,14888,Logan Ryan,NYG,CB,16,0,0,0,0,0,0,0,0,1,1,3,2,7.2,115.7
233,19836,Tremaine Edmunds,BUF,LB,15,0,0,0,0,0,0,0,0,2,0,0,0,7.7,115.6
234,15113,Jon Bostic,WAS,ILB,16,0,0,0,0,0,0,0,0,3,1,0,0,7.2,115.4
235,12955,J.J. Watt,HOU,DE,16,0,0,0,0,0,0,0,0,5,1,2,1,7.2,115.1
236,1694,Mason Crosby,GB,K,16,0,0,0,0,0,0,0,0,0,0,0,0,7.2,115
236,14867,Dustin Hopkins,WAS,K,16,0,0,0,0,0,0,0,0,0,0,0,0,7.2,115
238,17141,Damiere Byrd,NE,WR,16,0,0,0,15,0,47,604,1,0,0,0,0,7.2,114.9
239,13484,K.J. Wright,SEA,OLB,16,0,0,0,0,0,0,0,0,2,1,1,2,7.2,114.8
240,22092,Chase Young,WAS,DE,15,0,0,0,0,0,0,0,0,7.5,0,4,3,7.6,114.45
241,16159,Stephon Tuitt,PIT,DE,15,0,0,0,0,0,0,0,0,11,0,2,0,7.6,114.35
242,2982,Stephen Gostkowski,TEN,K,15,0,0,0,0,0,0,0,0,0,0,0,0,7.6,114
242,17294,Troy Hill,LAR,CB,16,0,0,0,0,0,0,0,0,0,3,1,2,7.1,114
244,16724,Adrian Phillips,NE,SS,16,0,0,0,0,0,0,0,0,1,2,0,0,7.1,113.9
245,19070,Chuck Clark,BAL,SS,16,0,0,0,0,0,0,0,0,1.5,1,2,2,7.1,113.6
246,17963,Austin Hooper,CLE,TE,13,0,0,0,0,0,46,435,4,0,0,0,0,8.7,113.5
247,17942,Keanu Neal,ATL,LB,15,0,0,0,0,0,0,0,0,1,1,1,1,7.6,113.4
248,549,Matt Prater,DET,K,16,0,0,0,0,0,0,0,0,0,0,0,0,7.1,113
249,16467,Kyle Van Noy,MIA,LB,14,0,0,0,0,0,0,0,0,6,0,2,2,8,112.7
250,19928,Taron Johnson,BUF,CB,16,0,0,0,0,0,0,0,0,1,1,1,0,7,112.6
251,16786,Shaq Thompson,CAR,ILB,16,0,0,0,0,0,0,0,0,0,0,2,1,7,112.5
251,18902,Jabrill Peppers,NYG,SS,15,0,0,0,0,0,0,0,0,2.5,1,1,1,7.5,112.5
